time_s,ag_g,ag_m_per_s2,roof_total_m,roof_total_in,base_total_kN,base_total_kip,D_mode_1_m,D_mode_1_in,Ddot_mode_1_m_per_s,Dddot_mode_1_m_per_s2,roof_mode_1_m,roof_mode_1_in,base_mode_1_kN,base_mode_1_kip,D_mode_2_m,D_mode_2_in,Ddot_mode_2_m_per_s,Dddot_mode_2_m_per_s2,roof_mode_2_m,roof_mode_2_in,base_mode_2_kN,base_mode_2_kip,D_mode_3_m,D_mode_3_in,Ddot_mode_3_m_per_s,Dddot_mode_3_m_per_s2,roof_mode_3_m,roof_mode_3_in,base_mode_3_kN,base_mode_3_kip,D_mode_4_m,D_mode_4_in,Ddot_mode_4_m_per_s,Dddot_mode_4_m_per_s2,roof_mode_4_m,roof_mode_4_in,base_mode_4_kN,base_mode_4_kip,D_mode_5_m,D_mode_5_in,Ddot_mode_5_m_per_s,Dddot_mode_5_m_per_s2,roof_mode_5_m,roof_mode_5_in,base_mode_5_kN,base_mode_5_kip
24.7,-0.01363505,-0.1337598405,0.005307128971143453,0.20894208547808873,54.86893642063901,12.335027605729069,0.004270904244806586,0.16814583640970812,-0.012092257983429019,-0.38724628179216003,0.005345898099924783,0.21046842913089697,53.29464217997932,11.981112181358402,0.00011436194038712513,0.004502438597918312,0.00036229392486557976,0.010854927735159677,-4.141599445047794e-05,-0.001630550962617242,1.2052106824512752,0.270942139734352,2.8626217291352324e-05,0.0011270164287933986,0.0009997317314098008,0.05275261213806383,4.539501312750481e-06,0.0001787205241240347,0.2082427006421031,0.0468148214395806,3.6147306395827016e-05,0.0014231222990483078,-0.00027701352409738506,-0.022135316712739477,-2.2835157530070665e-06,-8.990219500027821e-05,0.13456855961413772,0.030252215661304687,2.598806749576248e-05,0.0010231522636126962,-0.000456199887984803,-0.009526475245328583,3.9088010940497136e-07,1.5388980685235095e-05,0.026272297952173965,0.005906247535428917
24.72,-0.01550368,-0.15209110080000002,0.004916287728211585,0.19355463496896005,51.23008315005176,11.516980847873425,0.003958150569913561,0.1558326996028961,-0.019183109505873475,-0.32183887045228543,0.004954423793660904,0.19505605486853952,49.391933470420746,11.103748361136503,0.00012446028819503417,0.004900011346261188,0.0006475408559253247,0.01766976537081482,-4.50730950151903e-05,-0.001774531299810642,1.3116327719331582,0.2948667771932369,5.4002600872057984e-05,0.0021260866485062198,0.0015379066266607653,0.0010648773870326061,8.563649016410672e-06,0.00033715153607916034,0.392844340306609,0.08831492094703176,3.049425409584466e-05,0.001200561184875774,-0.0002882917059008506,0.021007498532392924,-1.926398300375166e-06,-7.584245277067583e-05,0.11352347544930946,0.025521092532765192,1.9931106229029424e-05,0.0007846892216153318,-0.0001494962386885026,0.04019684017495862,2.997788498369664e-07,1.1802316922715213e-05,0.020149091941941186,0.004529696063886692
24.740000000000002,-0.01661547,-0.16299776070000002,0.0043629753237040625,0.171770682035593,46.0835775508064,10.360000363450332,0.0035173670299559322,0.13847901692739892,-0.024895244489889435,-0.2493746279493103,0.004402694287759907,0.17333442077794908,43.891599186543516,9.867224024082962,0.0001402742852610416,0.00552260965594652,0.0009338588506754169,0.010962034104194392,-5.080010884958806e-05,-0.002000004285416853,1.4782895996477652,0.33233272249210827,7.95594505372625e-05,0.0031322618321756894,0.0010177783398596866,-0.053077706067140476,1.2616414752944419e-05,0.0004967092422419062,0.5787587885908447,0.13011015157277658,2.9881554925880408e-05,0.0011764391703102523,0.0002270217889044255,0.030523850948134684,-1.8876925613873992e-06,-7.431860477903146e-05,0.11124252970259164,0.02500831553017778,2.3431180436927698e-05,0.000922487418776681,0.0004995036594783299,0.024703149641724632,3.524226021872277e-07,1.387490559792235e-05,0.02368744632168168,0.005325149772308383
24.76,-0.0155006,-0.152060886,0.003679456280184797,0.1448604834718424,39.60053487187162,8.902554390728689,0.0029757610137240605,0.11715594542220711,-0.029265357133297736,-0.18763663639151984,0.0037247651169988057,0.14664429594483488,37.13314777131895,8.347863704435584,0.00015816317189813343,0.006226896531422576,0.0008550298130337677,-0.018844937868359314,-5.727854063536453e-05,-0.0022550606549356115,1.6668127848892964,0.3747144205160478,8.692317158495633e-05,0.0034221721096439504,-0.00028140623509030345,-0.07684075142785853,1.378414226030295e-05,0.0005426827661536595,0.6323265073760332,0.14215265381713732,3.641724230926139e-05,0.0014337496972150153,0.0004265469494336725,-0.010571334895209988,-2.30056827979509e-06,-9.057355432264135e-05,0.1355734723083567,0.03047812902199954,3.232084419667912e-05,0.0012724741809716188,0.00038946271649681195,-0.03570724393987642,4.861298408478796e-07,1.9138970112121245e-05,0.03267433597897976,0.0073454829379192834
24.78,-0.01444795,-0.1417343895,0.002901623131543971,0.11423713116314846,31.926388983097418,7.177337764280372,0.0023599426412121375,0.09291112760677707,-0.03231648011789456,-0.11747566206816229,0.002953944213787629,0.11629701629085154,29.448634626171994,6.620316426039264,0.00016941545730249794,0.006669899893799132,0.0002701987274026831,-0.03963817069474914,-6.135353786158175e-05,-0.002415493616597707,1.785395720133524,0.40137292485796405,6.996993187079493e-05,0.002754721727196651,-0.0014139177363258367,-0.036410398695694804,1.1095723697887515e-05,0.0004368395156648628,0.50899940527315,0.11442761833783807,4.041232638078557e-05,0.0015910364716844713,-2.7038542281254414e-05,-0.0347872142762827,-2.5529477326930314e-06,-0.00010050975325563116,0.15044630136940282,0.033821674004115974,3.2556857103308464e-05,0.0012817660276893096,-0.00036586142583387726,-0.0398251702931925,4.896796527290173e-07,1.9278726485394382e-05,0.032912930149344134,0.007399121041188652
24.8,-0.01505688,-0.1477079928,0.002070838633298633,0.08152908005112729,23.436401097286794,5.26871256074194,0.0016991474230566375,0.06689556783687549,-0.033763041697655455,-0.02718049590792715,0.002126825716464155,0.08373329592378563,21.202876190200882,4.766596186993077,0.00016784006800652477,0.006607876693170267,-0.0004277376569999999,-0.03015546774551916,-6.0783013138771853e-05,-0.0023930320133374746,1.7687933784619936,0.39764056997380703,4.230622278832091e-05,0.001665599322374839,-0.001352453171921565,0.042556855136121965,6.708855449899527e-06,0.000264128167318879,0.3077585137337663,0.06918686620242574,3.583306887829469e-05,0.0014107507432399484,-0.00043088720796783357,-0.005597652292375209,-2.2636645830854885e-06,-8.912065287738144e-05,0.13339872168353248,0.029989225632527372,2.3319251484350293e-05,0.0009180807671004053,-0.0005578991360619398,0.020621399270386247,3.5073910643533413e-07,1.3808626237611581e-05,0.02357429320661963,0.005299711940102844
24.82,-0.01645937,-0.16146641970000003,0.0012333579316596158,0.048557398884236845,14.809855268846063,3.329387910448962,0.0010281760312940151,0.040479371310788,-0.033334097478606786,0.07007491781279418,0.001286969685346293,0.050668097848279255,12.830133982160325,2.8843288603571424,0.00015598127447676756,0.006140995058140456,-0.0007581416959757213,-0.002884936152052979,-5.6488369961546775e-05,-0.0022239515732892434,1.6438187182326671,0.3695451486934067,2.821238591220579e-05,0.0011107238548112516,-5.693051568994676e-05,0.08699541048703986,4.473876571983194e-06,0.00017613687291272417,0.20523226572760417,0.04613804874818163,2.986987123134335e-05,0.0011759791823363524,-0.00016543255672730046,0.03214311741642852,-1.8869544731814194e-06,-7.428954618824487e-05,0.11119903384905262,0.024998537273314452,1.926061628524179e-05,0.0007582919797339288,0.00015203561615108948,0.050372075950916674,2.8969417606792305e-07,1.1405282522359176e-05,0.019471268876413234,0.004377315376916747
24.84,-0.01832902,-0.1798076862,0.00043513929786201145,0.01713146841976423,6.772909557202204,1.5226106392645558,0.0003851270193384129,0.01516248107631547,-0.030970803716953436,0.1662544583525407,0.00048206414447583905,0.018978903325820435,4.805822259874198,1.0803918229673806,0.00014335550127842834,0.00564391737316647,-0.0005044356238582013,0.028255543363804973,-5.1915966319694266e-05,-0.0020439356818777272,1.510761193313664,0.3396326271449022,4.191251258759278e-05,0.0016500989207713693,0.001426943183228646,0.06139195940481941,6.646421494520151e-06,0.0002616701375795335,0.3048944512334534,0.06854299933875888,3.29647512697141e-05,0.0012978248531383505,0.0004749205605643755,0.031892194312739076,-2.082465785805881e-06,-8.198684196086146e-05,0.12272059909049972,0.027588688178098536,2.840043922075487e-05,0.001118127528376176,0.0007619466774002183,0.010619030173996201,4.271639971524631e-07,1.681748020285288e-05,0.028711053690388594,0.0064545016354153025
24.86,-0.01732023,-0.16991145629999999,-0.0002849555657935543,-0.01121872306273836,-0.2442652851172332,-0.05491302058315464,-0.00019520183909521496,-0.007685111775402164,-0.02706208212640935,0.22461770070186793,-0.00024433447366324423,-0.00961946746705686,-2.4358336247186227,-0.5475971827397305,0.00013833132408420785,0.0054461151214255064,2.0179044361524814e-06,0.022389809465630406,-5.009646855593055e-05,-0.001972301911650809,1.4578135780099601,0.3277295297088265,7.328152505027716e-05,0.0028850994114282347,0.0017099580630397914,-0.03309047142370487,1.1620871028132102e-05,0.00045751460740677566,0.5330897382746981,0.11984334063883616,4.327756036358583e-05,0.0017038409591962926,0.0005563603488227971,-0.023748215486896908,-2.7339517296196433e-06,-0.00010763589486691509,0.16111294429434897,0.036219630726495124,3.912417943426794e-05,0.0015403220249711788,0.0003104273439510889,-0.05577096351890914,5.884571271080461e-07,2.3167603429450637e-05,0.03955207902238237,0.008891661082418012
24.88,-0.01307906,-0.1283055786,-0.0009015912040524931,-0.03549571669498004,-6.273770880537633,-1.4103998009034053,-0.0006900071866871585,-0.027165637271147975,-0.022418452632785014,0.23974524866056557,-0.0008636831679686544,-0.03400327432947458,-8.610281104012824,-1.9356681947845313,0.00013864803924269623,0.005458584222153395,2.9653611412685464e-05,-0.019626238767977106,-5.0211166445822366e-05,-0.00197681757660718,1.4611513011284412,0.3284798797154517,9.24090055056278e-05,0.003638149823056213,0.00020278998249527273,-0.117626336630747,1.4654077328249988e-05,0.0005769321782775586,0.6722334520934474,0.15112409188139778,4.531921525767696e-05,0.0017842210731368884,-0.00035219485941368357,-0.06710730533675116,-2.8629281756598742e-06,-0.00011271370770314465,0.16871358140181314,0.037928321921508586,3.4039599115279066e-05,0.0013401416974519317,-0.0008188853758499765,-0.0571603084611974,5.119812093935487e-07,2.015674052730507e-05,0.03441188885148885,0.00773610036276792
24.900000000000002,-0.009661029,-0.09477469449,-0.0014012975744554328,-0.05516919584470208,-11.523467536908006,-2.590578557816113,-0.0010893311389792444,-0.042887052715718285,-0.017513942596423568,0.2507057549755789,-0.0013635176375446378,-0.0536817967537259,-13.593260335443853,-3.055886489290349,0.00013276046596798473,0.005226789998739556,-0.000618410938883835,-0.04518021626167494,-4.807899116751898e-05,-0.0018928736680125585,1.399104730561545,0.3145312557633462,7.523159522934488e-05,0.002961873827926964,-0.0019205310101235646,-0.09470576263113674,1.1930110144419663e-05,0.00046968937576455366,0.5472756111896419,0.12303245173579148,2.9244139401442016e-05,0.0011513440709229141,-0.0012553127262098112,-0.0232044813428616,-1.8474254284694576e-06,-7.273328458541172e-05,0.10886957034401364,0.024474853044757293,1.438555223036537e-05,0.0005663603240301327,-0.001146519312641393,0.02439691478205574,2.1636954077378074e-07,8.518485857235463e-06,0.014542886440646096,0.0032693709303407595
24.92,-0.006727499,-0.06599676519,-0.0017749865374657296,-0.06988135974274526,-15.936552729078208,-3.5826795756768792,-0.001389158498548904,-0.05469127947042929,-0.012468793360542383,0.25380916861253944,-0.001738812052955137,-0.06845716743917862,-17.334667524205738,-3.896988285101567,0.00011103980273173187,0.004371645776839838,-0.0015536553847414515,-0.048344228324086705,-4.021288759312891e-05,-0.0015831845509105872,1.1702001205694104,0.26307145232036294,2.7979265974530402e-05,0.001101545904509071,-0.0028047019153578834,0.006288672107704854,4.436908772419071e-06,0.0001746814477330343,0.2035364242931263,0.04575680842763196,6.420419478914491e-06,0.00025277242042970435,-0.001027059266042941,0.04602982735954861,-4.0559395658613163e-07,-1.596826600732802e-05,0.023901825268391713,0.005373344076741096,4.7127072747377316e-07,1.8553965648573748e-05,-0.00024490883764776675,0.06576413271730688,7.088266703337813e-09,2.790656182416462e-07,0.00047642499660075166,0.00010710459995209814
24.94,-0.006490849,-0.06367522869,-0.002014535703873141,-0.07931242928634413,-19.1312334446516,-4.30087237088596,-0.0015861258126876182,-0.062445898137307804,-0.0072279380533290475,0.270276362108794,-0.001985356374730051,-0.07816363680039572,-19.792531696866376,-4.4495381320400496,7.415181846188032e-05,0.0029193629315700915,-0.0021351430422437037,-0.009804537426138502,-2.6853962878858465e-05,-0.001057242633025924,0.7814537199257504,0.17567778485784513,-1.6044164246439733e-05,-0.0006316600097023517,-0.0015976411067391298,0.11441740875417049,-2.5442587791960704e-06,-0.00010016766847228624,-0.11671399187043087,-0.026238349157339767,-2.2781249393342606e-06,-8.968995824150633e-05,0.00015720482421806607,0.07239658166655209,1.4391485023317273e-07,5.665938985557982e-06,-0.008480963653287517,-0.0019065964753626264,4.984967423104837e-06,0.00019625855996475736,0.0006962785072108732,0.028354601768557114,7.497766473175261e-08,2.9518765642422287e-06,0.005039487812745063,0.0011329219289470892
24.96,-0.003812319,-0.03739884939,-0.002116987226661279,-0.08334595380556217,-20.761703125728097,-4.66741653664489,-0.0016786803435200432,-0.06608977730393871,-0.0020275150299134542,0.24976594023276533,-0.002101207038232552,-0.08272468654458867,-20.947476954383696,-4.709180154720541,3.1418311432185816e-05,0.0012369413949679456,-0.0021382076607257463,0.009498075577934237,-1.1378091413227602e-05,-0.00044795635485148045,0.33110390077741536,0.07443511798996216,-2.6178639166819467e-05,-0.0010306550853078531,0.0005841936147011565,0.10376606338985812,-4.151368155082712e-06,-0.00016343969114498868,-0.19043768388079918,-0.04281209443959924,7.775303457363573e-06,0.00030611430934502254,0.0008481380154517172,-0.0033032625431869828,-4.911853662033788e-07,-1.933800654344011e-05,0.028945763630703922,0.006507266529032588,1.5986998959074273e-05,0.0006294094078375699,0.0004039246463860705,-0.057589987851037375,2.4045650578670594e-07,9.466791566405746e-06,0.016161848128275813,0.00363332799625572
24.98,-0.003809248,-0.037368722880000003,-0.0020894049776630365,-0.08226003849067073,-20.819001755017872,-4.680297780936586,-0.0016699412628740033,-0.06574571901078753,0.0029014230945174527,0.2431278722103254,-0.002090268316139317,-0.08229402819446131,-20.83842600186491,-4.684664525340776,-5.646073564780619e-06,-0.00022228636081813463,-0.0015682308389708965,0.04749960659755072,2.044716543234429e-06,8.05006513084421e-05,-0.05950151030268308,-0.013376471643982719,-1.0848547733691697e-06,-4.271081784917991e-05,0.0019251848246438735,0.030333057604413557,-1.720345939433874e-07,-6.773015509582181e-06,-0.007891824669378114,-0.0017741527630511162,1.940801944307786e-05,0.0007640952536644827,0.00031513358311971136,-0.049997180690013604,-1.226053129592307e-06,-4.826980825166563e-05,0.07225183511100214,0.016242858688318946,1.4408165180884065e-05,0.000567250597672601,-0.0005618080242050913,-0.0389832792080788,2.1670965658170518e-07,8.53187624337422e-06,0.014565746708101603,0.0032745101229064086
25.0,-0.004007117,-0.039309817770000005,-0.0019451992869601604,-0.0765826490929197,-19.479054076939764,-4.379065559618935,-0.0015649329518081067,-0.06161153353575224,0.007599408012072202,0.22667061954514955,-0.0019588292347583417,-0.07711926121095834,-19.528075770766634,-4.390086074797112,-2.5500974447806435e-05,-0.0010039753719608834,-0.00041725924933168476,0.06759755236637045,9.235137254902963e-06,0.00036358808090169146,-0.26874366343711814,-0.06041597894204284,3.442379357313388e-05,0.001355267463509208,0.0016256800100064319,-0.06028353906815774,5.458872002704297e-06,0.00021491622057890933,0.25041742913693316,0.05629607757802059,1.7426307228836737e-05,0.0006860750877494779,-0.0005133048045438235,-0.03284665807633988,-1.1008634125607627e-06,-4.3341079234675696e-05,0.0648743515629899,0.014584334409154812,2.446815836963981e-06,9.633133216393626e-05,-0.0006343269101869171,0.031731390609896215,3.680195313492419e-08,1.448895792713551e-06,0.0024735765640633896,0.000556082133043304
25.02,-0.003299228,-0.03236542668,-0.001700790354878297,-0.06696025019205894,-16.953478755456555,-3.8112936408775835,-0.00137119690073665,-0.05398412995026182,0.011774197095073465,0.19080828875497668,-0.0017163294904549587,-0.06757202718326609,-17.110533038037193,-3.84660084815382,-2.173949534795481e-05,-0.0008558856436202681,0.0007934071593168475,0.05346908849848277,7.872923593629846e-06,0.0003099576217964506,-0.22910307341553826,-0.05150441979544254,5.070672828360493e-05,0.0019963278851812967,2.613461040672704e-06,-0.10202311582841818,8.040994633204382e-06,0.00031657459185844026,0.3688683674490607,0.082924907829139,5.330700261171869e-06,0.00020987008902251456,-0.0006962558922226634,0.014551549308455897,-3.36753668105962e-07,-1.3258018429368582e-05,0.01984503763642591,0.004461341936818886,-2.5283961218922823e-06,-9.954315440520797e-05,0.0001368057143012909,0.04538187183892459,-3.8028982066693075e-08,-1.4972040183737431e-06,-0.0025560490893101807,-0.0005746226942787993
