time_s,ag_g,ag_m_per_s2,roof_total_m,roof_total_in,base_total_kN,base_total_kip,D_mode_1_m,D_mode_1_in,Ddot_mode_1_m_per_s,Dddot_mode_1_m_per_s2,roof_mode_1_m,roof_mode_1_in,base_mode_1_kN,base_mode_1_kip,D_mode_2_m,D_mode_2_in,Ddot_mode_2_m_per_s,Dddot_mode_2_m_per_s2,roof_mode_2_m,roof_mode_2_in,base_mode_2_kN,base_mode_2_kip,D_mode_3_m,D_mode_3_in,Ddot_mode_3_m_per_s,Dddot_mode_3_m_per_s2,roof_mode_3_m,roof_mode_3_in,base_mode_3_kN,base_mode_3_kip,D_mode_4_m,D_mode_4_in,Ddot_mode_4_m_per_s,Dddot_mode_4_m_per_s2,roof_mode_4_m,roof_mode_4_in,base_mode_4_kN,base_mode_4_kip,D_mode_5_m,D_mode_5_in,Ddot_mode_5_m_per_s,Dddot_mode_5_m_per_s2,roof_mode_5_m,roof_mode_5_in,base_mode_5_kN,base_mode_5_kip
32.08,-0.01057074,-0.10369895940000001,-0.004133503465763298,-0.1627363569198149,-39.03902732600281,-8.776322472799409,-0.003286968400029153,-0.1294082047255572,-0.011922623608889741,0.5284248078851884,-0.0041143039312098685,-0.161980469732672,-41.016561059515396,-9.220889741374398,0.00010296787758425154,0.0040538534481988795,0.004125317471513492,-0.016917226370041005,-3.7289652765343896e-05,-0.0014680965655647204,1.0851336169515196,0.24394774154883722,0.00011718552730913472,0.0046136034373675085,-0.0030245484886155926,-0.1912779610698438,1.8583099878022483e-05,0.0007316181054339561,0.8524713703754019,0.19164318779685596,9.168701077259647e-06,0.00036097248335667905,-0.00016760303493911795,0.06492518590186104,-5.792097788772526e-07,-2.280353460146664e-05,0.03413307990334406,0.0076734216178087475,5.7329650722663964e-06,0.00022570728630970065,0.000716196412538284,0.06392381835865374,8.622811276859127e-08,3.3948075893146172e-06,0.005795666282325477,0.0013029176114882188
32.09,-0.01362864,-0.1336969584,-0.004268847949685173,-0.16806487990886507,-40.01178948750946,-8.99500810621511,-0.00337888857552295,-0.1330271092725571,-0.00646141148986968,0.5638176159188236,-0.004229360571057174,-0.16651025870303837,-42.16359048964599,-9.47875221526632,0.000143071060421841,0.005632718914245709,0.0038953190960043967,-0.02908244873177801,-5.181295651679976e-05,-0.002039880177826762,1.5077635950067079,0.3389587402376779,8.070358559356449e-05,0.003177306519431673,-0.004271839854498455,-0.05818031210672864,1.2797849922571798e-05,0.0005038523591563701,0.5870818503352131,0.13198125028688168,1.113070730504155e-05,0.0004382168230331319,0.0005600042804954984,0.08059627718506222,-7.031546194575501e-07,-2.7683252734549217e-05,0.04143720234985251,0.009315453665279182,1.5350467000170075e-05,0.0006043490944948849,0.0012073039730424518,0.034297693742179836,2.3088258568753722e-07,9.089865578249496e-06,0.015518354444755909,0.0034886648613722706
32.1,-0.01577869,-0.15478894890000003,-0.004334352813550294,-0.17064381155709818,-40.33121305599836,-9.066817381048237,-0.003414832416565738,-0.13444222112463536,-0.000727356718687924,0.5829933383175275,-0.004274351537962671,-0.16828155661270358,-42.61211708662573,-9.579585005485445,0.0001801340972225387,0.007091893591438532,0.003517288264135145,-0.046523717642072304,-6.523527622613172e-05,-0.0025683179616587293,1.8983547980335012,0.4267671357741758,3.8395836842677003e-05,0.0015116471197904333,-0.004189709895679043,0.07460630387061112,6.08875248788596e-06,0.00023971466487740002,0.2793122359183664,0.06279188855162494,2.0164571664775103e-05,0.0007938807742037443,0.0012467685914512125,0.05675658500608059,-1.2738464256487344e-06,-5.0151434080658836e-05,0.07506831448105078,0.01687602843876172,2.7863935445181044e-05,0.0010970053324874428,0.001295389715959742,-0.01668054515872175,4.1909457627202744e-07,1.6499786467402656e-05,0.028168682194445693,0.00633257167264497
32.11,-0.01648448,-0.1617127488,-0.004325093226927303,-0.17027926090264972,-39.917169657655165,-8.97373672226929,-0.0033930142195166568,-0.13358323698884475,0.005090996128504188,0.5806772311208949,-0.004247041663645002,-0.16720636471043315,-42.33985787918576,-9.5183787008117,0.00021233438229679112,0.008359621350267367,0.00292276875071534,-0.07238018504188881,-7.689655814758802e-05,-0.0030274235491176385,2.2376995784569225,0.5030548772075685,2.6152198840785417e-06,0.00010296141275899771,-0.002966413496040649,0.17005297605706765,4.14717528902851e-07,1.632746176782878e-05,0.019024534254407456,0.004276885438697579,3.4066598708934266e-05,0.0013412046735800892,0.0015336368173806201,0.0006170601798009129,-2.1520722443706665e-06,-8.472725371538058e-05,0.12682253745311867,0.02851084060605906,3.871811291137395e-05,0.0015243351539911004,0.0008754457772788384,-0.06730824257745899,5.823495807535363e-07,2.292714884856442e-05,0.03914157136614307,0.008799375290084515
32.12,-0.01553846,-0.15243229260000002,-0.004238811907473793,-0.16688235856196035,-38.75832483484705,-8.713218042437227,-0.0033137093792039844,-0.13046099918125922,0.01076997193403029,0.5551179299843257,-0.004147775660278646,-0.163298254341679,-41.350249392237416,-9.29590586277834,0.00023710891359782416,0.009334996598339534,0.002032137509491268,-0.10574606320292557,-8.586861517463275e-05,-0.003380654140733573,2.4987875739531056,0.5617497935310873,-1.7675280175452774e-05,-0.0006958771722619202,-0.0010916865158656138,0.20489241997793933,-2.8029186232698357e-06,-0.00011035112690038724,-0.1285796177986124,-0.02890584798147078,4.7768316499678524e-05,0.0018806423818771073,0.0012067067407682318,-0.06600307550227859,-3.0176440265611567e-06,-0.00011880488293547862,0.177831052642309,0.039978010994826466,4.341076677092311e-05,0.0017090853059418547,6.308499463099408e-05,-0.09516391395210988,6.529306293182025e-07,2.570593028811821e-05,0.04388554859356089,0.00986586379666941
32.13,-0.01310623,-0.1285721163,-0.004076601719973593,-0.16049613070762178,-36.919830360582615,-8.299908042783182,-0.0031794191908251957,-0.12517398389075574,0.016088065741727452,0.5085008315551066,-0.003979684403312238,-0.15668048831937945,-39.67450413369354,-8.91918334230074,0.00025125044691182407,0.00989174987841827,0.0007961691533087133,-0.14144760803358536,-9.098994892667711e-05,-0.0035822814538061854,2.647819034582223,0.5952533986837254,-1.9094469333445674e-05,-0.0007517507611592785,0.0008078486842670338,0.1750146200485902,-3.027971447405849e-06,-0.0001192114743073169,-0.13890357293297492,-0.031226765423835647,5.5295095173316214e-05,0.0021769722509179614,0.00029864899395930635,-0.1156084738595065,-3.4931294605915464e-06,-0.000137524781913053,0.20585161255774334,0.046277283454477375,3.9474962812026146e-05,0.0015541323941742579,-0.0008502457864103865,-0.08750224225616623,5.937331733203291e-07,2.3375321784264926e-05,0.039906698903935174,0.008971382803192042
32.14,-0.009620735,-0.09437941035000001,-0.00384304592512548,-0.1513010206742315,-34.528789952254456,-7.762380775678228,-0.002994679803986189,-0.11790077968449564,0.020859811626073897,0.44584834531418205,-0.003748445798914859,-0.14757660625649052,-37.36922662013048,-8.400936340925101,0.000251383958894141,0.009897006255674842,-0.0007694667568453277,-0.17167957399722283,-9.10383000782927e-05,-0.0035841850424524688,2.649226059216283,0.5955697104046237,-4.275351284312606e-06,-0.0001683209167052207,0.0021559749255595797,0.094610628209919,-6.779786015761666e-07,-2.669207092819554e-05,-0.031101234528387877,-0.006991835663423102,5.222166802246535e-05,0.0020559711819868247,-0.0009133344241294795,-0.12678820975825067,-3.2989733805275064e-06,-0.00012988084175305143,0.1944099117504951,0.043705086788736795,2.760007056799057e-05,0.0010866169514956918,-0.001524732662396729,-0.047395132941102286,4.151258497754859e-07,1.6343537392735667e-05,0.027901931437630385,0.006272603716934273
32.15,-0.005609039,-0.05502467259,-0.0035458282159778164,-0.13959953606211875,-31.744885605339544,-7.136534181757597,-0.0027656044425588854,-0.10888206466767265,0.0249552606593868,0.3732414613483982,-0.0034617117797939826,-0.13628786534621978,-34.51070094974977,-7.758314206143421,0.00023468464149403596,0.009239552814725825,-0.0025703967231756808,-0.1885064192688478,-8.499066889585271e-05,-0.0033460893266083745,2.4732392260782468,0.5560062964473966,1.9407407071365357e-05,0.0007640711445419433,0.0025805767455760126,-0.009690264206632382,3.077596630420327e-06,0.00012116522167009161,0.14118005253256602,0.03173853839660777,3.75829347160886e-05,0.0014796430990586065,-0.00201441223714587,-0.0934273528450274,-2.3742079846461813e-06,-9.347275530103076e-05,0.1399130915989931,0.03145371424818262,1.1358744070114932e-05,0.00044719464842972174,-0.0017235326371783984,0.00763513798476842,1.708440662451546e-07,6.726144340360418e-06,0.01148297420041748,0.002581475293637097
32.160000000000004,-0.001555442,-0.015258886020000001,-0.003194952721213795,-0.12578554020526753,-28.727067503483667,-6.4581016838122025,-0.0024993107656909107,-0.09839806164137443,0.028303474714208156,0.29640134961587317,-0.0031283915319983173,-0.12316502094481564,-31.187745104807274,-7.011284014674893,0.00019961874025818617,0.007859005521975835,-0.004442783523994277,-0.18597094089487143,-7.229160864845889e-05,-0.002846126324742476,2.103694964970332,0.47292944167916284,4.2293443097193414e-05,0.0016650961849288745,0.001996630459589599,-0.10709899299065034,6.706828866224172e-06,0.00026404838056000676,0.3076655472979052,0.06916596651623606,1.4424325979137664e-05,0.000567886849572349,-0.0026173095102443172,-0.02715210177466204,-9.11220748765735e-07,-3.5874832628572245e-05,0.05369862830613087,0.012071931875405478,-4.334136967822709e-06,-0.00017063531369380746,-0.0014150435704091298,0.054062675369085295,-6.51886844774014e-08,-2.566483640842575e-06,-0.004381539250763331,-0.000985009208114002
32.17,0.002111293,0.020711784330000003,-0.0028017523547668715,-0.11030521081759337,-25.60529122897891,-5.756298458947036,-0.0022033535311680613,-0.08674620201449061,0.030887972190361726,0.2204981456148406,-0.002757941358684646,-0.10858036845215142,-27.494631419654688,-6.181039030368663,0.0001465222339379635,0.005768591887321398,-0.006176517740050259,-0.160775902316325,-5.3062793505465065e-05,-0.0020890863584828766,1.5441340096266756,0.3471351347084911,5.532103624792902e-05,0.002177993553068072,0.0006088881705575223,-0.170449464815765,8.772724461434673e-06,0.0003453828528123887,0.402435357537391,0.09047106739393498,-1.122240631143286e-05,-0.000441827020135152,-0.0025120369478697883,0.04820661424956779,7.089474750395589e-07,2.7911317914943266e-05,-0.041778577805965354,-0.009392197920768093,-1.5283444262741733e-05,-0.0006017104040449502,-0.0007748178885746747,0.07398246099780573,-2.29874513234944e-07,-9.050177686415118e-06,-0.015450598682324753,-0.0034734327600312075
32.18,0.005062395,0.04966209495,-0.0023778549572498436,-0.09361633689960015,-22.462004696071055,-5.049659535624468,-0.0018852198411035228,-0.07422125358675287,0.03273876582254596,0.14966058082200606,-0.002359732878289391,-0.09290286922399178,-23.52478798474203,-5.288582723494624,7.791329437121031e-05,0.0030674525342996185,-0.007545270173300376,-0.11297458433369856,-2.8216175384689257e-05,-0.0011108730466413094,0.8210942763238123,0.18458933644557787,5.2573186281772213e-05,0.0020698104835343394,-0.0011584581637888842,-0.1830198020535163,8.336974659019164e-06,0.00032822734878028205,0.3824459998067534,0.08597728100926832,-3.2483999273514935e-05,-0.0012788976091935014,-0.0017402816445466266,0.10614444641506454,2.052095479797765e-06,8.079116062195925e-05,-0.12093086397298591,-0.02718633971790182,-1.961163185219373e-05,-0.0007721114902438477,-9.081962931572498e-05,0.06281719085398421,-2.9497371458056525e-07,-1.1613138369313593e-05,-0.019826123486603713,-0.004457089866787728
32.19,0.007153279,0.07017366699000001,-0.001934291419159461,-0.07615320547871894,-19.32555833402179,-4.34455834388324,-0.0015519377307507743,-0.061099910659479305,0.03391765624800374,0.08611750426955067,-0.0019425630944806774,-0.07647886198742825,-19.365914407129782,-4.353630750026303,-1.5306526457618404e-06,-6.0261915187474033e-05,-0.00834351923009405,-0.04667522702503624,5.543234162334885e-07,2.182375654462553e-05,-0.016130881598806456,-0.0036263664434942476,3.2841749209053e-05,0.0012929822523249212,-0.002787829250754959,-0.14285441533969867,5.2079938515856655e-06,0.0002050391280151837,0.23890877650711662,0.05370882954380983,-4.4057253009226324e-05,-0.0017345375200482805,-0.0005743691025956513,0.1270380619751305,2.7832068641330513e-06,0.00010957507339106502,-0.16401557042965875,-0.03687216704018771,-1.820712081735209e-05,-0.0007168157802107123,0.000371721836284053,0.02969110226597138,-2.7384881073579466e-07,-1.078144924156672e-05,-0.01840625137066079,-0.00413788991706585
32.2,0.00844415,0.08283711149999999,-0.001480921433421953,-0.05830399344180917,-16.176193375708767,-3.6365529361696263,-0.001209858457624335,-0.04763222274111555,0.03449819837728413,0.029990921586527386,-0.0015143818870808616,-0.0596213341370418,-15.097265096944506,-3.3940002101402427,-8.537552241093263e-05,-0.0033612410398004976,-0.008425454722940106,0.030288128455824848,3.091860937658517e-05,0.0012172680856923294,-0.8997354476603322,-0.20226857505786416,-1.760929925449749e-07,-6.932794982085626e-06,-0.0038157391895646342,-0.06272757242223648,-2.7924554707602136e-08,-1.0993919176221313e-06,-0.0012809963663202172,-0.0002879794392270176,-4.400083481267823e-05,-0.0017323163312078045,0.0005856527419052694,0.10496630692505363,2.779642785549628e-06,0.00010943475533659952,-0.1638055377549591,-0.036824949816572076,-1.3953686075260133e-05,-0.0005493577194984304,0.00047896511213433885,-0.008242447095914207,-2.0987394851847492e-07,-8.262753878680115e-06,-0.014106296982648318,-0.0031712217157198034
32.21,0.00914659,0.0897280479,-0.0010262586437656351,-0.04040388361282028,-12.962641297392798,-2.914117689847535,-0.0008646307683620204,-0.03404058143157561,0.034547339475178795,-0.020162702007593958,-0.0010822598018542919,-0.04260865361631071,-10.789328155434042,-2.425537459379076,-0.00016617894232313015,-0.006542478044217722,-0.007735229259499397,0.10775696423231673,6.0181439119896924e-05,0.0023693479968463355,-1.751287498343622,-0.3937050915663657,-3.904840172199569e-05,-0.0015373386504722714,-0.00395872255632551,0.03413089907006128,-6.192235218285583e-06,-0.00024378878812147966,-0.2840593483793119,-0.06385908188674558,-3.428319028059038e-05,-0.0013497319008106449,0.0013578761645123012,0.049478377596352735,2.165754875669091e-06,8.52659399869721e-05,-0.1276288607653777,-0.028692109297684665,-1.02255975187248e-05,-0.00040258257947735435,0.00026665259917272753,-0.03422005549640805,-1.5380068862381117e-07,-6.055145221409889e-06,-0.010337434470445092,-0.0023239477176632767
32.22,0.009531355,0.09350259255,-0.000577644550953033,-0.02274191145484382,-9.624750577864866,-2.1637300050081283,-0.0005213219531175713,-0.02052448634321147,0.03411442357371102,-0.06642047828596132,-0.0006525395744962461,-0.025690534428986066,-6.5053359568418845,-1.462457700966168,-0.00023645684408683,-0.009309324570347638,-0.006320351093240569,0.17521866901944894,8.563246924044134e-05,0.003371357056710289,-2.4919156973681975,-0.5602049342189225,-7.475749878040198e-05,-0.002943208613401653,-0.003183096855355747,0.12099424112389134,-1.1854928661988983e-05,-0.00046672947488145603,-0.543826775323978,-0.12225712258990723,-1.992540756406819e-05,-0.0007844648647270942,0.0015136803787921366,-0.018317534740385638,1.2587378312340465e-06,4.9556607528899466e-05,-0.07417795855269714,-0.016675868463525974,-9.391475584671043e-06,-0.00036974313325476547,-9.982821236197593e-05,-0.03907610681053264,-1.41254866473196e-07,-5.5612152154801585e-06,-0.009494189778107842,-0.0021343787696044988
32.230000000000004,0.0098371,0.096501951,-0.000141618807054874,-0.005575543584837559,-6.11648079454642,-1.3750395829116582,-0.00018460254515048424,-0.007267816738208041,0.03322945801970641,-0.11057263251496219,-0.00023106731942334712,-0.009097138559974297,-2.3035699293122587,-0.5178631211649637,-0.000289686017828777,-0.011404961331841615,-0.004325483655148837,0.22375481859889745,0.00010490932967877814,0.004130288570030636,-3.052874776889655,-0.6863135520083278,-9.918587004810755e-05,-0.003904955513705022,-0.0017025773981853682,0.17510965031018444,-1.572874203766e-05,-0.0006192418125062992,-0.7215320569300009,-0.16220685913099364,-7.091664001031849e-06,-0.00027919937011936413,0.001053068333815132,-0.07380487425501528,4.479981518971172e-07,1.7637722515634538e-05,-0.026400722627466882,-0.005935118550949442,-1.1972367481984612e-05,-0.00047135305047183514,-0.000416350167100738,-0.02422828413721978,-1.8007342454215694e-07,-7.089504903234526e-06,-0.012103308787038762,-0.0027209320564236233
32.24,0.01019212,0.09998469720000001,0.00027570992892873576,0.01085472161136755,-2.424076366461134,-0.544954045937114,0.0001410941594627208,0.005554888167823654,0.031909882902934596,-0.1533423908394006,0.00017660779913280446,0.006953062957984427,1.760648872283762,0.39580961214780974,-0.0003211556328306522,-0.012643922552387882,-0.0019684393452261977,0.24765404338563035,0.00011630600059800531,0.004578976401496272,-3.3845193436441265,-0.760870216545162,-0.00010724051177473419,-0.00422206739270607,9.164905286004161e-05,0.18373563989889752,-1.7006034678864187e-05,-0.0006695289243647319,-0.7801259091594397,-0.1753792811228344,-8.511674358341139e-07,-3.3510528969847006e-05,0.00019503097922441478,-0.09780259666312818,5.377037577544681e-08,2.1169439281671976e-06,-0.0031687112333183055,-0.0007123546233504685,-1.672831776463619e-05,-0.000658595187584102,-0.0005348398894295777,0.0005303396714518294,-2.5160649898528653e-07,-9.905767676586083e-06,-0.016911274708010845,-0.0038018057935767834
