time_s,ag_g_unscaled,ag_g_after_scale,ag_m_per_s2_after_scale
19.04,0.01900441,0.01900441,0.1864332621
19.06,0.01463574,0.01463574,0.1435766094
19.080000000000002,0.005309871,0.005309871,0.05208983451
19.1,-0.002836878,-0.002836878,-0.027829773180000003
19.12,-0.008498907,-0.008498907,-0.08337427767000001
19.14,-0.0104818,-0.0104818,-0.102826458
19.16,-0.009256786,-0.009256786,-0.09080907066
19.18,-0.01101731,-0.01101731,-0.1080798111
19.2,-0.01409466,-0.01409466,-0.1382686146
19.22,-0.01515343,-0.01515343,-0.1486551483
19.240000000000002,-0.01498718,-0.01498718,-0.1470242358
19.26,-0.01542274,-0.01542274,-0.1512970794
19.28,-0.01606738,-0.01606738,-0.1576209978
19.3,-0.01414061,-0.01414061,-0.1387193841
19.32,-0.01032582,-0.01032582,-0.1012962942
19.34,-0.006591605,-0.006591605,-0.06466364505000001
19.36,-0.004416972,-0.004416972,-0.04333049532
19.38,-0.003141981,-0.003141981,-0.03082283361
19.400000000000002,-0.002497349,-0.002497349,-0.02449899369
19.42,0.003107543,0.003107543,0.03048499683
19.44,0.008848095,0.008848095,0.08679981195000001
19.46,0.01302703,0.01302703,0.1277951643
19.48,0.0137094,0.0137094,0.134489214
19.5,0.01336362,0.01336362,0.1310971122
19.52,0.01138991,0.01138991,0.1117350171
19.54,0.004873118,0.004873118,0.04780528758
19.56,-0.004638389,-0.004638389,-0.04550259609
19.580000000000002,-0.01736697,-0.01736697,-0.1703699757
19.6,-0.02873998,-0.02873998,-0.2819392038
19.62,-0.03676534,-0.03676534,-0.3606679854
19.64,-0.03624618,-0.03624618,-0.35557502580000006
19.66,-0.03052093,-0.03052093,-0.29941032330000006
19.68,-0.02497723,-0.02497723,-0.2450266263
19.7,-0.02283932,-0.02283932,-0.2240537292
19.72,-0.02225588,-0.02225588,-0.2183301828
19.740000000000002,-0.02265981,-0.02265981,-0.2222927361
19.76,-0.01657246,-0.01657246,-0.16257583260000003
19.78,-0.006525462,-0.006525462,-0.06401478222000001
19.8,0.003778572,0.003778572,0.03706779132
19.82,0.01075843,0.01075843,0.1055401983
19.84,0.01304322,0.01304322,0.1279539882
19.86,0.008641915,0.008641915,0.08477718615
19.88,-0.003457331,-0.003457331,-0.03391641711
19.900000000000002,-0.01551883,-0.01551883,-0.15223972230000002
19.92,-0.02818112,-0.02818112,-0.2764567872
19.94,-0.03274256,-0.03274256,-0.32120451359999996
19.96,-0.02574232,-0.02574232,-0.2525321592
19.98,-0.0149446,-0.0149446,-0.14660652600000001
20.0,-0.002130343,-0.002130343,-0.02089866483
20.02,0.007054752,0.007054752,0.06920711712000001
20.04,0.008702047,0.008702047,0.08536708107
20.06,0.006536582,0.006536582,0.06412386942000001
20.080000000000002,0.003563278,0.003563278,0.034955757180000005
20.1,0.005554313,0.005554313,0.05448781053
20.12,0.008117568,0.008117568,0.07963334208
20.14,0.01058597,0.01058597,0.1038483657
20.16,0.0157645,0.0157645,0.154649745
20.18,0.0235828,0.0235828,0.23134726800000002
20.2,0.02973645,0.02973645,0.29171457450000005
20.22,0.03448557,0.03448557,0.33830344170000004
20.240000000000002,0.03263223,0.03263223,0.3201221763
20.26,0.02360114,0.02360114,0.2315271834
20.28,0.01622654,0.01622654,0.15918235740000003
20.3,0.009759733,0.009759733,0.09574298073
20.32,0.008436789,0.008436789,0.08276490009000001
20.34,0.009513906,0.009513906,0.09333141786000002
20.36,0.01054206,0.01054206,0.10341760860000002
20.38,0.006636479,0.006636479,0.06510385899
20.400000000000002,-0.0007442442,-0.0007442442,-0.007301035602
20.42,-0.004253047,-0.004253047,-0.04172239107
20.44,-0.00634915,-0.00634915,-0.0622851615
20.46,-0.004954813,-0.004954813,-0.04860671553
20.48,-0.000222016,-0.000222016,-0.0021779769600000004
20.5,0.0008744811,0.0008744811,0.008578659591000001
20.52,-0.0008432015,-0.0008432015,-0.008271806715
20.54,-0.001559244,-0.001559244,-0.01529618364
20.56,-0.001315466,-0.001315466,-0.01290472146
20.580000000000002,-0.004648829,-0.004648829,-0.045605012490000006
20.6,-0.01071579,-0.01071579,-0.1051218999
20.62,-0.01334841,-0.01334841,-0.1309479021
20.64,-0.01119315,-0.01119315,-0.10980480150000001
20.66,-0.009789637,-0.009789637,-0.09603633897000001
20.68,-0.01244572,-0.01244572,-0.12209251320000002
20.7,-0.0156067,-0.0156067,-0.153101727
20.72,-0.01779052,-0.01779052,-0.1745250012
20.740000000000002,-0.01941334,-0.01941334,-0.19044486540000002
20.76,-0.01924199,-0.01924199,-0.18876392190000002
20.78,-0.02141153,-0.02141153,-0.21004710930000003
20.8,-0.02243459,-0.02243459,-0.22008332790000001
20.82,-0.01952249,-0.01952249,-0.1915156269
20.84,-0.01689395,-0.01689395,-0.16572964950000002
20.86,-0.01201836,-0.01201836,-0.11790011160000001
20.88,-0.007032594,-0.007032594,-0.06898974714
20.900000000000002,-0.004367335,-0.004367335,-0.04284355635
20.92,-0.002587436,-0.002587436,-0.02538274716
20.94,-0.001722477,-0.001722477,-0.016897499370000003
20.96,-0.0009146376,-0.0009146376,-0.008972594856
20.98,0.002163722,0.002163722,0.02122611282
21.0,0.007797181,0.007797181,0.07649034561000001
21.02,0.01548288,0.01548288,0.1518870528
21.04,0.0194976,0.0194976,0.191271456
21.06,0.02000046,0.02000046,0.19620451260000002
21.080000000000002,0.0164835,0.0164835,0.16170313500000003
21.1,0.01345206,0.01345206,0.1319647086
21.12,0.009415919,0.009415919,0.09237016539000001
