Period_sec,Damping_ratio,Damping_percent,Sd_cm,PSV_cm_per_sec,PSA_cm_per_sec2,PSA_g,PSV_over_PGA_sec
0.3,0.02,2.0,1.7669153532507158,37.00618862191642,775.0558020798055,0.7900670765339506,0.13434305101528446
0.33949579831932775,0.02,2.0,2.032592482626784,37.61800671922253,696.2115828051642,0.7096958030633682,0.13656412573060359
0.37899159663865545,0.02,2.0,3.5866625538202306,59.462177156030236,985.8051765614586,1.004898243181915,0.21586471335287608
0.41848739495798315,0.02,2.0,3.008533350809867,45.1702315857476,678.1875364488909,0.6913226671242517,0.1639808624523529
0.4579831932773109,0.02,2.0,6.129315421500921,84.08960233640032,1153.646163532307,1.1759899730196808,0.30526931189675666
0.49747899159663866,0.02,2.0,4.743218485708121,59.90709397093109,756.6296848554687,0.7712840824214767,0.21747988866780665
0.5369747899159664,0.02,2.0,7.768755998854727,90.90284025197195,1063.6614622847871,1.0842624488122192,0.33000331458539967
0.5764705882352941,0.02,2.0,5.850788114416664,63.77009801741874,695.0560029905722,0.7085178419883509,0.2315036984416721
0.6159663865546219,0.02,2.0,5.439078446192084,55.48149789287368,565.9408370166094,0.5769019745327313,0.2014137088792889
0.6554621848739495,0.02,2.0,6.949031211723175,66.612615977271,638.5408947148853,0.650908149556458,0.2418228517917725
0.6949579831932773,0.02,2.0,11.371008202221876,102.80643347059574,929.4833470332763,0.9474855729187323,0.3732167632161966
0.7344537815126051,0.02,2.0,6.815434370945965,58.305421225255806,498.7975760938425,0.5084582834799618,0.211665358412329
0.7739495798319327,0.02,2.0,8.094281327539099,65.71212238453026,533.4733070851033,0.5438056137462827,0.23855380244695937
0.8134453781512605,0.02,2.0,11.713621721393858,90.47793234868661,698.866365740842,0.7124020038132945,0.32846077734355966
0.8529411764705883,0.02,2.0,14.71280143724317,108.38175054516749,798.3934195903856,0.8138566968301586,0.39345675912142186
0.8924369747899159,0.02,2.0,14.375429407805148,101.20993346424406,712.5665843606051,0.7263675681555608,0.3674210114842233
0.9319327731092437,0.02,2.0,14.792873057215896,99.73505098867926,672.4238325605255,0.6854473318659791,0.3620667661799931
0.9714285714285713,0.02,2.0,15.303187073455215,98.98078253098245,640.2062043298012,0.652605712874415,0.35932855590584534
1.0109243697478991,0.02,2.0,15.089818271320851,93.78755452696937,582.9165882578457,0.5942065119855715,0.3404756526305282
1.050420168067227,0.02,2.0,15.088099053951353,90.25085881918261,539.8438523285621,0.5502995436580653,0.3276364354727973
1.0899159663865545,0.02,2.0,14.321804123372596,82.56283237928425,475.9610752785916,0.48517948550315143,0.29972670019110337
1.1294117647058823,0.02,2.0,13.139368735770942,73.09742218570749,406.6582830306764,0.414534437340139,0.26536455342943494
1.1689075630252102,0.02,2.0,14.915842472734028,80.17657275339778,430.9701466901188,0.4393171729766756,0.2910638951145946
1.2084033613445377,0.02,2.0,15.49719785119186,80.57886046652702,418.97592173959833,0.42709064397512575,0.29252431459523615
1.2478991596638656,0.02,2.0,15.17676340242258,76.41516230071683,384.7511405832948,0.3922029975364881,0.27740889914900974
1.2873949579831931,0.02,2.0,14.27574668276275,69.67338286509245,340.04387915675045,0.34662984623521964,0.25293431118462023
1.326890756302521,0.02,2.0,12.911425784625667,61.13908051538479,289.51002225623506,0.2951172500063558,0.2219523522571444
1.3663865546218488,0.02,2.0,11.390744231680701,52.3791430413658,240.85999737552228,0.24552497184049163,0.1901512732812385
1.4058823529411766,0.02,2.0,12.962997323308507,57.934374201671346,258.9209602091193,0.2639357392549636,0.21031835157172302
1.4453781512605042,0.02,2.0,11.99291632454057,52.13425675133671,226.63217631666575,0.23102158645939425,0.18926226599409415
1.484873949579832,0.02,2.0,10.686259457742755,45.218483651489436,191.3402226312703,0.19504609850282395,0.16415603125440859
1.5243697478991596,0.02,2.0,10.455938003021311,43.09754646069645,177.6405436217374,0.18108108422195454,0.15645642251777236
1.5638655462184874,0.02,2.0,11.270158375084316,45.28042304093547,181.92439205635748,0.1854479021981218,0.16438088895702743
1.6033613445378152,0.02,2.0,13.035803638000967,51.084161511437834,200.18647333098718,0.20406368331395228,0.18545011987372623
1.6428571428571428,0.02,2.0,14.698540360880108,56.21526694150228,214.99796304366765,0.21916204183860108,0.20407750043427672
1.6823529411764706,0.02,2.0,16.456232608799937,61.4600874813078,229.53870688422828,0.23398441068728673,0.22311769937353773
1.7218487394957982,0.02,2.0,18.32626053770674,66.87421972953453,244.03021310498565,0.2487565882823503,0.24277254824917296
1.761344537815126,0.02,2.0,20.10117397948309,71.70624389116843,255.79527933183695,0.26074952021593983,0.2603141782474868
1.8008403361344538,0.02,2.0,21.369132633797868,74.55753711073363,260.1334567612008,0.265171719430378,0.2706651883006736
1.8403361344537814,0.02,2.0,22.134440092996627,75.57031901470602,258.0084742144152,0.2630055802389553,0.27434187633744533
1.8798319327731092,0.02,2.0,22.896252880445633,76.52886259659468,255.79149745198308,0.26074566508866776,0.2778216637491589
1.919327731092437,0.02,2.0,24.400889957745335,79.8796947394429,261.49725041652414,0.26656192703009596,0.2899861429963871
1.9588235294117646,0.02,2.0,24.94299370149334,80.00794823480572,256.63606611744075,0.2616065913531506,0.29045173987388373
1.9983193277310924,0.02,2.0,23.702169963026016,74.5251892394241,234.32469853333637,0.23886309738362527,0.2705477562741017
2.03781512605042,0.02,2.0,24.342698898911596,75.05572321232918,231.41894045190068,0.2359010606033646,0.27247374636498933
2.0773109243697476,0.02,2.0,24.95554103705379,75.48233966193892,228.30935992854612,0.23273125374979217,0.27402248611874874
2.1168067226890757,0.02,2.0,25.420245642436342,75.45332892865733,223.96340800546662,0.22830112946530745,0.27391716885786954
2.1563025210084033,0.02,2.0,25.733423132724045,74.98385062192156,218.4931956036842,0.22272497003433658,0.27221282830130056
2.195798319327731,0.02,2.0,26.134451790708823,74.78264376887263,213.98741606855893,0.2181319225979194,0.27148238986572043
2.235294117647059,0.02,2.0,26.69923205516873,75.04883640932222,210.95467595304268,0.21504044439657766,0.27244874529997426
2.2747899159663865,0.02,2.0,27.120683626453864,74.90989813448729,206.9082371155917,0.21091563416472142,0.27194435961641134
2.314285714285714,0.02,2.0,27.405735704311628,74.40538341780524,202.0073878432545,0.20591986528364373,0.27011282686891197
2.3537815126050416,0.02,2.0,27.557347351185165,73.5615939944145,196.36534830578873,0.20016855077042683,0.2670496298801357
2.3932773109243697,0.02,2.0,27.578620995453146,72.40347177485174,190.08429485709377,0.19376584592975918,0.26284531492043434
2.4327731092436973,0.02,2.0,27.493808620346016,71.00896244922315,183.396662781154,0.18694868785030988,0.25778284714272703
2.472268907563025,0.02,2.0,27.348129968960215,69.50431964506193,176.64280719763636,0.180064023646928,0.25232056333218894
2.511764705882353,0.02,2.0,27.13479893513403,67.87776322488546,169.79638402435265,0.17308499900545632,0.24641569821982792
2.5512605042016805,0.02,2.0,26.848445456911556,66.12172992042828,162.8430657069779,0.16599700887561458,0.24004079497822486
2.590756302521008,0.02,2.0,26.501693835943815,64.27275817619042,155.876355267989,0.15889536724565648,0.23332849861342558
2.6302521008403357,0.02,2.0,26.104866424669915,62.35969286478989,148.96576105503283,0.15185092870033928,0.2263835242646529
2.6697478991596637,0.02,2.0,27.05429660904537,63.671614463499694,149.8495616786096,0.15275184676718614,0.2311461749678692
2.7092436974789913,0.02,2.0,29.638988666987608,68.73772864558741,159.41418894015948,0.1625017216515387,0.24953761870629276
2.748739495798319,0.02,2.0,31.796139564235606,72.68096421665965,166.13723023801157,0.16935497475842157,0.2638526918661401
2.788235294117647,0.02,2.0,33.28602362376187,75.00882547770684,169.0296192522264,0.17230338353947647,0.27230349417232935
2.8277310924369745,0.02,2.0,34.068650450083716,75.70014154313516,168.20482625359224,0.1714626159567709,0.2748131692538242
2.867226890756302,0.02,2.0,34.14433331297176,74.82322870476347,163.96616980301118,0.16714186524262098,0.27162972479309
2.90672268907563,0.02,2.0,33.63645850061494,72.70872540779921,157.1675195927686,0.16021153883054903,0.2639534729315886
2.9462184873949577,0.02,2.0,33.94276266482458,72.38725456823857,154.37501878293435,0.15736495288780258,0.26278644182119093
2.9857142857142853,0.02,2.0,33.6898650833,70.89749555242928,149.19783332995098,0.1520874957491855,0.2573781904201586
3.0252100840336134,0.02,2.0,33.00071139747386,68.54055725697421,142.35474903902127,0.14511187465751405,0.24882183016103496
3.064705882352941,0.02,2.0,31.891094245278218,65.38234417391165,134.0452885309437,0.13664147658607922,0.23735661320314116
3.1042016806722685,0.02,2.0,30.458055748978296,61.64986300947814,124.78490552421142,0.12720173855679046,0.22380663882966265
3.143697478991596,0.02,2.0,29.09470465324483,58.15044927689308,116.22303066504546,0.11847403737517376,0.21110276590712562
3.183193277310924,0.02,2.0,27.426401666467434,54.13594116569936,106.85689510189184,0.10892649857481329,0.19652895303778395
3.2226890756302518,0.02,2.0,25.38234847384853,49.48724349444349,96.48387229422583,0.09835257114599982,0.17965285064354017
3.2621848739495793,0.02,2.0,23.95453596235028,46.13803147726526,88.8649211131812,0.09058605618061284,0.16749425291596154
3.3016806722689074,0.02,2.0,22.53878477360091,42.891901243088554,81.62441811865881,0.08320531918313843,0.15570987154916532
3.341176470588235,0.02,2.0,21.72313032901858,40.85101595522933,76.82159427755896,0.07830947428905093,0.14830087412053422
3.3806722689075626,0.02,2.0,20.88111822721252,38.80882996241981,72.1285740860953,0.07352555972079032,0.1408871547608424
3.4201680672268906,0.02,2.0,20.692980390913004,38.01504130741731,69.83737181905688,0.07118998146692852,0.1380054748649777
3.459663865546218,0.02,2.0,20.53498040699496,37.29411069710401,67.73080203251975,0.0690426116539447,0.13538829051375162
3.4991596638655458,0.02,2.0,20.35616752826326,36.55208250279616,65.63390350547023,0.06690510041332337,0.1326945158972638
3.538655462184874,0.02,2.0,20.16756161539704,35.80922985513347,63.58234908472038,0.06481381150328275,0.12999774827924748
3.5781512605042014,0.02,2.0,19.972443105188326,35.07134045789794,61.584800368977746,0.06277757428030352,0.1273189986801131
3.617647058823529,0.02,2.0,19.755950311939028,34.312439746323086,59.59437550486009,0.060748598883649425,0.12456397199924447
3.657142857142857,0.02,2.0,19.543878749634263,33.57752666543006,57.68815450662602,0.05880545821266669,0.12189602727986475
3.6966386554621846,0.02,2.0,19.31047261155154,32.82205514144974,55.78772334468567,0.05686821951547979,0.11915344953094804
3.736134453781512,0.02,2.0,19.075008848046267,32.07909587061499,53.94851452357301,0.05499338891291846,0.1164562948403156
3.7756302521008402,0.02,2.0,18.83928758276674,31.351251853093093,52.172938516803725,0.05318342356452979,0.11381401284321188
3.815126050420168,0.02,2.0,18.58738100252946,30.611821908526448,50.415044509595894,0.05139148268052589,0.11112967061656294
3.8546218487394954,0.02,2.0,18.331308190364112,29.880753755583424,48.70680454061354,0.04965015753375488,0.10847568408555584
3.894117647058823,0.02,2.0,18.082348786001035,29.175992743134014,47.07566271514568,0.047987423766713236,0.10591720000019392
3.933613445378151,0.02,2.0,17.831927631537518,28.48304930033493,45.49615241879259,0.046377321527821196,0.10340161707330121
3.9731092436974786,0.02,2.0,17.577067416359277,27.79686259796757,43.9587305429093,0.04481012287758338,0.10091056304706861
4.012605042016807,0.02,2.0,17.31660867556391,27.115417555722143,42.4589989296632,0.04328134447468216,0.09843672260351986
4.052100840336134,0.02,2.0,17.06076706200422,26.454415908441735,41.02020258018819,0.04181468152924382,0.09603709753191259
4.091596638655462,0.02,2.0,16.801035734353242,25.800202266804295,39.61960723926987,0.04038695946918437,0.09366211486262621
4.1310924369747895,0.02,2.0,16.557459811929952,25.183069563729937,38.302191269382874,0.03904402779753606,0.0914217466080252
4.170588235294118,0.02,2.0,16.292877978051635,24.545979067661296,36.9796600208821,0.03769588177459949,0.08910892585555209
4.2100840336134455,0.02,2.0,16.037962254836323,23.9352677980158,35.72131143967322,0.03641316150833152,0.08689186924126992
4.249579831932773,0.02,2.0,15.787363406641509,23.342291172019056,34.51257459051732,0.03518101385373835,0.08473919445676176
4.289075630252101,0.02,2.0,15.542576316890573,22.768749159189863,33.35456926215838,0.03400058028762322,0.08265707287768921
4.328571428571428,0.02,2.0,15.295377217453112,22.202172468755624,32.227806828451065,0.03285199472828855,0.0806002374114721
4.368067226890756,0.02,2.0,15.042285597476967,21.63736566841766,31.12396650329163,0.03172677523271318,0.07854982715261488
4.4075630252100835,0.02,2.0,14.805997908617279,21.106636022095593,30.088487579073774,0.030671241161135347,0.07662312671124755
4.447058823529411,0.02,2.0,14.57248891265852,20.58925952150673,29.090267982685905,0.029653688055745062,0.07474490200881075
4.4865546218487395,0.02,2.0,14.33792039040909,20.079508292135138,28.12030212719154,0.028664935909471497,0.07289435922224519
4.526050420168067,0.02,2.0,14.101172087470406,19.57562754475787,27.175414312657033,0.027701747515450594,0.07106512796468105
4.565546218487395,0.02,2.0,13.867129325464832,19.084188191481424,26.263996706158263,0.026772677580181717,0.06928106252679817
4.605042016806722,0.02,2.0,13.646641375540446,18.61967301714275,25.404948640821427,0.025896991478920925,0.06759473956062823
4.64453781512605,0.02,2.0,13.427947342264783,18.16548487811365,24.574481299784406,0.025050439653195113,0.06594590668687512
4.6840336134453775,0.02,2.0,13.212860013348001,17.723794223719,23.774783155758044,0.02423525296203674,0.06434244325748611
4.723529411764706,0.02,2.0,13.005325913970482,17.29953718383065,23.01164836271081,0.023457337780541092,0.06280226883596898
4.763025210084034,0.02,2.0,12.798596070125466,16.883377104552412,22.271850825879707,0.02270321185104965,0.06129148869775474
4.802521008403361,0.02,2.0,12.60037112261668,16.485189042193483,21.56773440339908,0.02198545810744045,0.05984595212219176
4.842016806722689,0.02,2.0,12.391061848396493,16.079113488020838,20.864869671690858,0.021268980297340326,0.058371781694979294
4.881512605042016,0.02,2.0,12.20161596088639,15.70517590185131,20.21474457963296,0.020606263587801182,0.05701428128528961
4.921008403361344,0.02,2.0,12.259438240962956,15.652954824722313,19.985825608723168,0.02037291091612963,0.056824703836488
4.9605042016806715,0.02,2.0,12.898418086410006,16.337684177131127,20.694004682086728,0.021094805996010935,0.05931046726546866
5.0,0.02,2.0,13.475202111882812,16.93343838413148,21.279186251041153,0.021691321356820746,0.06147322546359931
0.3,0.05,5.0,1.4574412599209954,30.52457836804301,639.3052743664657,0.6516873337068968,0.11081295160694898
0.33949579831932775,0.05,5.0,1.699739854273782,31.457769230932456,582.2015895540709,0.5934776651927328,0.11420070139607229
0.37899159663865545,0.05,5.0,2.4258986092442703,40.21822814410217,666.7656549565963,0.6796795667243591,0.14600367334526282
0.41848739495798315,0.05,5.0,2.456211765067809,36.87765476220658,553.6824797038431,0.5644061974554976,0.13387643633500465
0.4579831932773109,0.05,5.0,4.361121946078328,59.83131638157281,820.8407066376418,0.8367387427498897,0.21720479434082843
0.49747899159663866,0.05,5.0,4.544259818198144,57.39423574465185,724.8921559284485,0.7389318612930158,0.2083574944559564
0.5369747899159664,0.05,5.0,5.543801780254192,64.86847156653351,759.0312154315927,0.7737321258222148,0.235491108635414
0.5764705882352941,0.05,5.0,4.593255091464111,50.063738708965026,545.6648680752039,0.556233300790218,0.18174569318957493
0.6159663865546219,0.05,5.0,4.962019338587102,50.61524083568925,516.3024224698622,0.5263021635778412,0.18374780367716162
0.6554621848739495,0.05,5.0,5.259826727849929,50.42009558658618,483.3212519150154,0.4926822139806477,0.18303937059794095
0.6949579831932773,0.05,5.0,6.79984439157916,61.478079834353636,555.829528216809,0.5665948299865535,0.2231830167621458
0.7344537815126051,0.05,5.0,5.860182920488216,50.133331940322215,428.8860954581162,0.4371927578574069,0.181998336527857
0.7739495798319327,0.05,5.0,6.579871465413529,53.417629251241735,433.66244003731225,0.44206161063946203,0.1939212753016413
0.8134453781512605,0.05,5.0,8.793165024648424,67.91984658151542,524.6240172594777,0.5347849309474798,0.246568472843132
0.8529411764705883,0.05,5.0,10.156262849324511,74.81604039188993,551.1318467198975,0.5618061638327191,0.27160362916100667
0.8924369747899159,0.05,5.0,9.625336825343501,67.76699825989354,477.112244120613,0.48635295017391744,0.24601358971050138
0.9319327731092437,0.05,5.0,10.90551336527007,73.52607754667218,495.7202745370595,0.5053213807717222,0.26692069501468185
0.9714285714285713,0.05,5.0,11.275883348767776,72.93224295252067,471.7246443194866,0.48086100338377835,0.26476490556033394
1.0109243697478991,0.05,5.0,11.822816256589915,73.48219868457088,456.7129697637862,0.4655585828377025,0.2667614021928786
1.050420168067227,0.05,5.0,11.946298226306402,71.45788682715967,427.4319536539748,0.4357104522466614,0.259412571057916
1.0899159663865545,0.05,5.0,11.488160370264401,66.2273447413354,381.7896904399447,0.38918419005091204,0.2404242069912278
1.1294117647058823,0.05,5.0,10.467285357792877,58.23198909501999,323.95835577731333,0.3302327785701461,0.21139877877292812
1.1689075630252102,0.05,5.0,11.134098758577766,59.848706554286785,321.70252428034564,0.3279332561471413,0.2172679256425668
1.2084033613445377,0.05,5.0,11.857630114179207,61.654650834870225,320.57805252537105,0.3267870056323864,0.22382402000548363
1.2478991596638656,0.05,5.0,11.914580189512138,59.99003573984324,302.0504567366572,0.30790056751952827,0.21778099101601398
1.2873949579831931,0.05,5.0,11.570658791399474,56.471087494703845,275.6095206268535,0.2809475235747742,0.2050062022246892
1.326890756302521,0.05,5.0,10.932094335727736,51.76641270631119,245.12791439443322,0.2498755498414202,0.18792688688192952
1.3663865546218488,0.05,5.0,10.152164123447331,46.683662277526935,214.66992624840984,0.21882765162936782,0.1694750488088856
1.4058823529411766,0.05,5.0,9.450155524457918,42.234741916787094,188.75598609578802,0.19241181049519676,0.15332419520187993
1.4453781512605042,0.05,5.0,8.987941557370549,39.07136847600043,169.846657863005,0.1731362465474057,0.14184024466923006
1.484873949579832,0.05,5.0,8.8651900383017,37.512700529074344,158.73350654687056,0.1618078558072075,0.13618183413554522
1.5243697478991596,0.05,5.0,9.119364799186279,37.588425640186856,154.93291180038426,0.1579336511726649,0.13645673795147892
1.5638655462184874,0.05,5.0,9.704577433086197,38.99034574129231,156.6525767358477,0.1596866225645746,0.14154610896415926
1.6033613445378152,0.05,5.0,10.526152489753573,41.249445666170985,161.6466006380482,0.16477737068098694,0.14974728794958064
1.6428571428571428,0.05,5.0,11.490866544898775,43.94736581666836,168.078791506066,0.1713341401692824,0.1595415098867941
1.6823529411764706,0.05,5.0,12.519968195049767,46.759082642005986,174.63397474016142,0.17801628413879858,0.16974884630736128
1.7218487394957982,0.05,5.0,13.687083204215474,49.945432554112585,182.2555029291497,0.18578542602359807,0.1813162080037552
1.761344537815126,0.05,5.0,14.780750608032408,52.726876006142746,188.09081670428358,0.1917337581083421,0.19141364341894726
1.8008403361344538,0.05,5.0,15.61071296466487,54.46624021356716,190.03432640885063,0.19371490969301797,0.19772803306981201
1.8403361344537814,0.05,5.0,16.580771193901196,56.60925523159798,193.27254084869912,0.19701584184373,0.20550779063510016
1.8798319327731092,0.05,5.0,17.4634736467854,58.37023997561999,195.09777858190475,0.19887643076646763,0.2119006690187762
1.919327731092437,0.05,5.0,18.26225983204616,59.7840383347653,195.71133433009703,0.19950186985738738,0.2170331615061408
1.9588235294117646,0.05,5.0,18.982337573268996,60.88835606957583,195.30744780749322,0.19909016086390746,0.22104215079440465
1.9983193277310924,0.05,5.0,19.614074778666822,61.67125781802224,193.90891917031246,0.1976645455354867,0.22388430810506596
2.03781512605042,0.05,5.0,20.192348865802074,62.25896946645438,191.9627728693628,0.19568070628885095,0.22601786951486855
2.0773109243697476,0.05,5.0,21.073931103493774,63.74174069014746,192.79789263126173,0.196532000643488,0.23140075323152942
2.1168067226890757,0.05,5.0,21.870220270322868,64.91601013658429,192.68614215886458,0.19641808578885278,0.23566368724400227
2.1563025210084033,0.05,5.0,22.567464993071482,65.7586600596493,191.61218923650065,0.19532333255504652,0.23872274752062056
2.195798319327731,0.05,5.0,23.156432967273822,66.26116711447763,189.60356604049213,0.19327580636135794,0.2405469918812614
